sourceid-year-oa,source_id,source_title,journal_name,issn_print,issn_e,parent_publisher,oa_status,pub_year,n_doi,apc_lower_total,apc_lower,apc_lower_source,apc_upper_total,apc_upper,apc_upper_source,notes
12108_2017_hybrid,12108,International Journal of Sexual Health,International Journal of Sexual Health,1931-7611,1931-762X,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12115_2015_hybrid,12115,International Journal of Social Research Methodology,International Journal of Social Research Methodology,1364-5579,1464-5300,Taylor & Francis,hybrid,2015,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12115_2016_hybrid,12115,International Journal of Social Research Methodology,International Journal of Social Research Methodology,1364-5579,1464-5300,Taylor & Francis,hybrid,2016,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12115_2017_hybrid,12115,International Journal of Social Research Methodology,International Journal of Social Research Methodology,1364-5579,1464-5300,Taylor & Francis,hybrid,2017,6,17700,2950,Matthias: actual,17700,2950,Matthias: actual,
12115_2018_hybrid,12115,International Journal of Social Research Methodology,International Journal of Social Research Methodology,1364-5579,1464-5300,Taylor & Francis,hybrid,2018,6,17700,2950,Matthias: actual,17700,2950,Matthias: actual,
12122_2016_hybrid,12122,International Journal of Speech-Language Pathology,International Journal of Speech-Language Pathology,1754-9507,1754-9515,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12122_2018_hybrid,12122,International Journal of Speech-Language Pathology,International Journal of Speech-Language Pathology,1754-9507,1754-9515,Taylor & Francis,hybrid,2018,9,26550,2950,Matthias: actual,26550,2950,Matthias: actual,
12124_2018_hybrid,12124,International Journal of Sport and Exercise Psychology,International Journal of Sport and Exercise Psychology,1612-197X,1557-251X,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12148_2016_hybrid,12148,International Journal of Sustainable Development and World Ecology,International Journal of Sustainable Development & World Ecology,1350-4509,1745-2627,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12148_2017_hybrid,12148,International Journal of Sustainable Development and World Ecology,International Journal of Sustainable Development & World Ecology,1350-4509,1745-2627,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12148_2018_hybrid,12148,International Journal of Sustainable Development and World Ecology,International Journal of Sustainable Development & World Ecology,1350-4509,1745-2627,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12149_2016_hybrid,12149,International Journal of Sustainable Transportation,International Journal of Sustainable Transportation,1556-8318,1556-8334,Taylor & Francis,hybrid,2016,5,14750,2950,Matthias: actual,14750,2950,Matthias: actual,
12149_2017_hybrid,12149,International Journal of Sustainable Transportation,International Journal of Sustainable Transportation,1556-8318,1556-8334,Taylor & Francis,hybrid,2017,6,17700,2950,Matthias: actual,17700,2950,Matthias: actual,
12149_2018_hybrid,12149,International Journal of Sustainable Transportation,International Journal of Sustainable Transportation,1556-8318,1556-8334,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12153_2017_hybrid,12153,International Journal of Systems Science,International Journal of Systems Science,0020-7721,1464-5319,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12160_2016_hybrid,12160,International Journal of the History of Sport,The International Journal of the History of Sport,0952-3367,1743-9035,Taylor & Francis,hybrid,2016,8,23600,2950,Matthias: actual,23600,2950,Matthias: actual,
12160_2018_hybrid,12160,International Journal of the History of Sport,The International Journal of the History of Sport,0952-3367,1743-9035,Taylor & Francis,hybrid,2018,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12172_2017_hybrid,12172,International Journal of Transgenderism,International Journal of Transgenderism,1553-2739,1434-4599,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12182_2017_hybrid,12182,International Journal of Urban Sciences,International Journal of Urban Sciences,1226-5934,2161-6779,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12182_2018_hybrid,12182,International Journal of Urban Sciences,International Journal of Urban Sciences,1226-5934,2161-6779,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12186_2017_hybrid,12186,International Journal of Ventilation,International Journal of Ventilation,1473-3315,2044-4044,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12187_2015_hybrid,12187,International Journal of Water Resources Development,International Journal of Water Resources Development,0790-0627,1360-0648,Taylor & Francis,hybrid,2015,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12187_2016_hybrid,12187,International Journal of Water Resources Development,International Journal of Water Resources Development,0790-0627,1360-0648,Taylor & Francis,hybrid,2016,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12187_2017_hybrid,12187,International Journal of Water Resources Development,International Journal of Water Resources Development,0790-0627,1360-0648,Taylor & Francis,hybrid,2017,13,38350,2950,Matthias: actual,38350,2950,Matthias: actual,
12187_2018_hybrid,12187,International Journal of Water Resources Development,International Journal of Water Resources Development,0790-0627,1360-0648,Taylor & Francis,hybrid,2018,9,26550,2950,Matthias: actual,26550,2950,Matthias: actual,
12209_2016_hybrid,12209,International Materials Reviews,International Materials Reviews,0950-6608,1743-2804,Taylor & Francis,hybrid,2016,2,5900,2950,Matthias: newer,5900,2950,Matthias: newer,backfilled 2018 fee
12209_2017_hybrid,12209,International Materials Reviews,International Materials Reviews,0950-6608,1743-2804,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,backfilled 2018 fee
12209_2018_hybrid,12209,International Materials Reviews,International Materials Reviews,0950-6608,1743-2804,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12238_2015_hybrid,12238,International Peacekeeping,International Peacekeeping,1353-3312,1743-906X,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12238_2016_hybrid,12238,International Peacekeeping,International Peacekeeping,1353-3312,1743-906X,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12238_2017_hybrid,12238,International Peacekeeping,International Peacekeeping,1353-3312,1743-906X,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12238_2018_hybrid,12238,International Peacekeeping,International Peacekeeping,1353-3312,1743-906X,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12264_2018_hybrid,12264,International Public Management Journal,International Public Management Journal,1096-7494,1559-3169,Taylor & Francis,hybrid,2018,5,14750,2950,Matthias: actual,14750,2950,Matthias: actual,
12296_2016_hybrid,12296,International Review of Psychiatry,International Review of Psychiatry,0954-0261,1369-1627,Taylor & Francis,hybrid,2016,4,11800,2950,Matthias: actual,11800,2950,Matthias: actual,
12296_2017_hybrid,12296,International Review of Psychiatry,International Review of Psychiatry,0954-0261,1369-1627,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12303_2015_hybrid,12303,International Review of Sport and Exercise Psychology,International Review of Sport and Exercise Psychology,1750-984X,1750-9858,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12303_2017_hybrid,12303,International Review of Sport and Exercise Psychology,International Review of Sport and Exercise Psychology,1750-984X,1750-9858,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12308_2017_hybrid,12308,International Reviews of Immunology,International Reviews of Immunology,0883-0185,1563-5244,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12359_2015_hybrid,12359,International Studies in the Philosophy of Science,International Studies in the Philosophy of Science,0269-8595,1469-9281,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12511_2016_hybrid,12511,Interpreter and Translator Trainer,The Interpreter and Translator Trainer,1750-399X,1757-0417,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12519_2016_hybrid,12519,INTERVENTIONS-INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES,Interventions,1369-801X,1469-929X,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12519_2017_hybrid,12519,INTERVENTIONS-INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES,Interventions,1369-801X,1469-929X,Taylor & Francis,hybrid,2017,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12519_2018_hybrid,12519,INTERVENTIONS-INTERNATIONAL JOURNAL OF POSTCOLONIAL STUDIES,Interventions,1369-801X,1469-929X,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12528_2015_hybrid,12528,Inverse Problems in Science and Engineering,Inverse Problems in Science and Engineering,1741-5977,1741-5985,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12528_2017_hybrid,12528,Inverse Problems in Science and Engineering,Inverse Problems in Science and Engineering,1741-5977,1741-5985,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12531_2015_hybrid,12531,Invertebrate Reproduction & Development,Invertebrate Reproduction & Development,0792-4259,2157-0272,Taylor & Francis,hybrid,2015,5,14750,2950,Matthias: actual,14750,2950,Matthias: actual,
12550_2017_hybrid,12550,Investment Analysts Journal,Investment Analysts Journal,1029-3523,2077-0227,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12603_2018_hybrid,12603,Iranian Studies,Iranian Studies,0021-0862,1475-4819,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12620_2016_hybrid,12620,Irish Political Studies,Irish Political Studies,0790-7184,1743-9078,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12620_2017_hybrid,12620,Irish Political Studies,Irish Political Studies,0790-7184,1743-9078,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12620_2018_hybrid,12620,Irish Political Studies,Irish Political Studies,0790-7184,1743-9078,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12629_2017_hybrid,12629,Ironmaking & Steelmaking,Ironmaking & Steelmaking,0301-9233,1743-2812,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12629_2018_hybrid,12629,Ironmaking & Steelmaking,Ironmaking & Steelmaking,0301-9233,1743-2812,Taylor & Francis,hybrid,2018,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12648_2016_hybrid,12648,Islam and Christian-Muslim Relations,Islam and Christian-Muslim Relations,0959-6410,1469-9311,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12648_2017_hybrid,12648,Islam and Christian-Muslim Relations,Islam and Christian-Muslim Relations,0959-6410,1469-9311,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
12648_2018_hybrid,12648,Islam and Christian-Muslim Relations,Islam and Christian-Muslim Relations,0959-6410,1469-9311,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12662_2015_hybrid,12662,Islets,Islets,1938-2014,1938-2022,Taylor & Francis,hybrid,2015,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12662_2016_hybrid,12662,Islets,Islets,1938-2014,1938-2022,Taylor & Francis,hybrid,2016,4,11800,2950,Matthias: actual,11800,2950,Matthias: actual,
12662_2017_hybrid,12662,Islets,Islets,1938-2014,1938-2022,Taylor & Francis,hybrid,2017,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12662_2018_hybrid,12662,Islets,Islets,1938-2014,1938-2022,Taylor & Francis,hybrid,2018,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12668_2017_hybrid,12668,Isotopes in Environmental and Health Studies,Isotopes in Environmental and Health Studies,1025-6016,1477-2639,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12668_2018_hybrid,12668,Isotopes in Environmental and Health Studies,Isotopes in Environmental and Health Studies,1025-6016,1477-2639,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12700_2016_hybrid,12700,Issues in Mental Health Nursing,Issues in Mental Health Nursing,0161-2840,1096-4673,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12700_2017_hybrid,12700,Issues in Mental Health Nursing,Issues in Mental Health Nursing,0161-2840,1096-4673,Taylor & Francis,hybrid,2017,4,11800,2950,Matthias: actual,11800,2950,Matthias: actual,
12700_2018_hybrid,12700,Issues in Mental Health Nursing,Issues in Mental Health Nursing,0161-2840,1096-4673,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12714_2015_gold,12714,Italian Journal of Animal Science,Italian Journal of Animal Science,1594-4077,1828-051X,Taylor & Francis,gold,2015,110,324500,2950,Matthias: actual,324500,2950,Matthias: actual,
12725_2016_hybrid,12725,Italian Journal of Zoology,Italian Journal of Zoology,1125-0003,1748-5851,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12729_2017_hybrid,12729,Italian Studies,Italian Studies,0075-1634,1748-6181,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
12729_2018_hybrid,12729,Italian Studies,Italian Studies,0075-1634,1748-6181,Taylor & Francis,hybrid,2018,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12866_2016_hybrid,12866,Javnost-the Public,Javnost - The Public,1318-3222,1854-8377,Taylor & Francis,hybrid,2016,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
12866_2017_hybrid,12866,Javnost-the Public,Javnost - The Public,1318-3222,1854-8377,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13021_2016_hybrid,13021,Journal of Addictive Diseases,Journal of Addictive Diseases,1055-0887,1545-0848,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13022_2018_hybrid,13022,Journal of Adhesion,The Journal of Adhesion,0021-8464,1545-5823,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13023_2015_hybrid,13023,Journal of Adhesion Science and Technology,Journal of Adhesion Science and Technology,0169-4243,1568-5616,Taylor & Francis,hybrid,2015,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13023_2016_hybrid,13023,Journal of Adhesion Science and Technology,Journal of Adhesion Science and Technology,0169-4243,1568-5616,Taylor & Francis,hybrid,2016,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13023_2018_hybrid,13023,Journal of Adhesion Science and Technology,Journal of Adhesion Science and Technology,0169-4243,1568-5616,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13042_2016_hybrid,13042,Journal of Advertising,Journal of Advertising,0091-3367,1557-7805,Taylor & Francis,hybrid,2016,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13042_2017_hybrid,13042,Journal of Advertising,Journal of Advertising,0091-3367,1557-7805,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13042_2018_hybrid,13042,Journal of Advertising,Journal of Advertising,0091-3367,1557-7805,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13053_2016_hybrid,13053,Journal of African Cultural Studies,Journal of African Cultural Studies,1369-6815,1469-9346,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13053_2018_hybrid,13053,Journal of African Cultural Studies,Journal of African Cultural Studies,1369-6815,1469-9346,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13061_2017_hybrid,13061,Journal of Aggression Maltreatment & Trauma,"Journal of Aggression, Maltreatment & Trauma",1092-6771,1545-083X,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13061_2018_hybrid,13061,Journal of Aggression Maltreatment & Trauma,"Journal of Aggression, Maltreatment & Trauma",1092-6771,1545-083X,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13062_2016_hybrid,13062,Journal of Aging & Social Policy,Journal of Aging & Social Policy,0895-9420,1545-0821,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13062_2018_hybrid,13062,Journal of Aging & Social Policy,Journal of Aging & Social Policy,0895-9420,1545-0821,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13074_2016_hybrid,13074,JOURNAL OF AGRICULTURAL EDUCATION & EXTENSION,The Journal of Agricultural Education and Extension,1389-224X,1750-8622,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13074_2017_hybrid,13074,JOURNAL OF AGRICULTURAL EDUCATION & EXTENSION,The Journal of Agricultural Education and Extension,1389-224X,1750-8622,Taylor & Francis,hybrid,2017,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
13104_2017_hybrid,13104,Journal of American College Health,Journal of American College Health,0744-8481,1940-3208,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13141_2015_hybrid,13141,Journal of Apicultural Research,Journal of Apicultural Research,0021-8839,2078-6913,Taylor & Francis,hybrid,2015,2,5900,2950,Matthias: newer,5900,2950,Matthias: newer,backfilled 2016 fee
13141_2016_hybrid,13141,Journal of Apicultural Research,Journal of Apicultural Research,0021-8839,2078-6913,Taylor & Francis,hybrid,2016,5,14750,2950,Matthias: actual,14750,2950,Matthias: actual,
13141_2017_hybrid,13141,Journal of Apicultural Research,Journal of Apicultural Research,0021-8839,2078-6913,Taylor & Francis,hybrid,2017,4,11800,2950,Matthias: actual,11800,2950,Matthias: actual,
13141_2018_hybrid,13141,Journal of Apicultural Research,Journal of Apicultural Research,0021-8839,2078-6913,Taylor & Francis,hybrid,2018,3,8850,2950,Matthias: actual,8850,2950,Matthias: actual,
13145_2015_hybrid,13145,Journal of Applied Animal Welfare Science,Journal of Applied Animal Welfare Science,1088-8705,1532-7604,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13145_2016_hybrid,13145,Journal of Applied Animal Welfare Science,Journal of Applied Animal Welfare Science,1088-8705,1532-7604,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13145_2017_hybrid,13145,Journal of Applied Animal Welfare Science,Journal of Applied Animal Welfare Science,1088-8705,1532-7604,Taylor & Francis,hybrid,2017,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13145_2018_hybrid,13145,Journal of Applied Animal Welfare Science,Journal of Applied Animal Welfare Science,1088-8705,1532-7604,Taylor & Francis,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13166_2018_gold,13166,Journal of Applied Economics,Journal of Applied Economics,1514-0326,1667-6726,Taylor & Francis,gold,2018,11,32450,2950,Matthias: actual,32450,2950,Matthias: actual,
13200_2017_hybrid,13200,Journal of Applied Sport Psychology,Journal of Applied Sport Psychology,1041-3200,1533-1571,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13201_2017_hybrid,13201,Journal of Applied Statistics,Journal of Applied Statistics,0266-4763,1360-0532,Taylor & Francis,hybrid,2017,4,11800,2950,Matthias: actual,11800,2950,Matthias: actual,
13201_2018_hybrid,13201,Journal of Applied Statistics,Journal of Applied Statistics,0266-4763,1360-0532,Taylor & Francis,hybrid,2018,2,5900,2950,Matthias: actual,5900,2950,Matthias: actual,
13204_2018_hybrid,13204,Journal of Aquatic Animal Health,Journal of Aquatic Animal Health,0899-7659,1548-8667,Wiley,hybrid,2018,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13205_2016_hybrid,13205,Journal of Aquatic Food Product Technology,Journal of Aquatic Food Product Technology,1049-8850,1547-0636,Taylor & Francis,hybrid,2016,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13215_2015_hybrid,13215,Journal of Architectural Conservation,Journal of Architectural Conservation,1355-6207,2326-6384,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13215_2017_hybrid,13215,Journal of Architectural Conservation,Journal of Architectural Conservation,1355-6207,2326-6384,Taylor & Francis,hybrid,2017,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
13217_2015_hybrid,13217,Journal of Architecture,The Journal of Architecture,1360-2365,1466-4410,Taylor & Francis,hybrid,2015,1,2950,2950,Matthias: actual,2950,2950,Matthias: actual,
